source_id,province_source_id,city_source_id,province_code,province_name,city_name,county_name,county_short_name,county_pinyin,county_short_pinyin,zip,source_code,source_table,is_current_admin,enabled
11001,11,direct-11,110000,北京市,北京市,东城区,东城,dongchengqu,dongcheng,000000,DCQ,local,1,1
11002,11,direct-11,110000,北京市,北京市,丰台区,丰台,fengtaiqu,fengtai,100000,FTQ,local,1,1
11003,11,direct-11,110000,北京市,北京市,大兴区,大兴,daxingqu,daxing,100000,DXQ,local,1,1
11004,11,direct-11,110000,北京市,北京市,宣武区,宣武,xuanwuqu,xuanwu,100000,XWQ,local,0,0
11005,11,direct-11,110000,北京市,北京市,密云县,密云,miyunxian,miyun,100000,MYX,local,0,0
11006,11,direct-11,110000,北京市,北京市,崇文区,崇文,chongwenqu,chongwen,100000,CWQ,local,0,0
11007,11,direct-11,110000,北京市,北京市,平谷区,平谷,pingguqu,pinggu,100000,PGQ,local,1,1
11008,11,direct-11,110000,北京市,北京市,延庆县,延庆,yanqingxian,yanqing,100000,YQX,local,0,0
11009,11,direct-11,110000,北京市,北京市,怀柔区,怀柔,huairouqu,huairou,100000,HRQ,local,1,1
11011,11,direct-11,110000,北京市,北京市,昌平区,昌平,changpingqu,changping,100000,CPQ,local,1,1
11012,11,direct-11,110000,北京市,北京市,朝阳区,朝阳,chaoyangqu,zhaoyang,100000,CYQ,local,1,1
11013,11,direct-11,110000,北京市,北京市,海淀区,海淀,haidianqu,haidian,100000,HDQ,local,1,1
11014,11,direct-11,110000,北京市,北京市,石景山区,石景山,shijingshanqu,shijingshan,100000,SJSQ,local,1,1
11015,11,direct-11,110000,北京市,北京市,西城区,西城,xichengqu,xicheng,100000,XCQ,local,1,1
11016,11,direct-11,110000,北京市,北京市,通州区,通州,tongzhouqu,tongzhou,100000,TZQ,local,1,1
11017,11,direct-11,110000,北京市,北京市,门头沟区,门头沟,mentougouqu,mentougou,100000,MTGQ,local,1,1
11018,11,direct-11,110000,北京市,北京市,顺义区,顺义,shunyiqu,shunyi,100000,SYQ,local,1,1
12001,12,direct-12,310000,上海市,上海市,南汇区,南汇,nanhuiqu,nanhui,200000,NHQ,local,0,0
12002,12,direct-12,310000,上海市,上海市,卢湾区,卢湾,luwanqu,luwan,200000,LWQ,local,0,0
12003,12,direct-12,310000,上海市,上海市,嘉定区,嘉定,jiadingqu,jiading,200000,JDQ,local,1,1
12004,12,direct-12,310000,上海市,上海市,奉贤区,奉贤,fengxianqu,fengxian,200000,FXQ,local,1,1
12005,12,direct-12,310000,上海市,上海市,宝山区,宝山,baoshanqu,baoshan,155100,BSQ,local,1,1
12006,12,direct-12,310000,上海市,上海市,崇明县,崇明,chongmingxian,chongming,202150,CMX,local,1,1
12007,12,direct-12,310000,上海市,上海市,徐汇区,徐汇,xuhuiqu,xuhui,200000,XHQ,local,1,1
12008,12,direct-12,310000,上海市,上海市,普陀区,普陀,putuoqu,putuo,200000,PTQ,local,1,1
12009,12,direct-12,310000,上海市,上海市,杨浦区,杨浦,yangpuqu,yangpu,200000,YPQ,local,1,1
12010,12,direct-12,310000,上海市,上海市,松江区,松江,songjiangqu,songjiang,200000,SJQ,local,1,1
12011,12,direct-12,310000,上海市,上海市,浦东新区,浦东,pudongxinqu,pudong,200000,PDXQ,local,1,1
12012,12,direct-12,310000,上海市,上海市,虹口区,虹口,hongkouqu,hongkou,200000,HKQ,local,1,1
12013,12,direct-12,310000,上海市,上海市,金山区,金山,jinshanqu,jinshan,200000,JSQ,local,1,1
12014,12,direct-12,310000,上海市,上海市,长宁区,长宁,zhangningqu,zhangning,200000,CNQ,local,1,1
12015,12,direct-12,310000,上海市,上海市,闵行区,闵行,minxingqu,minxing,200000,XQ,local,1,1
12016,12,direct-12,310000,上海市,上海市,闸北区,闸北,zhabeiqu,zhabei,200000,ZBQ,local,0,0
12017,12,direct-12,310000,上海市,上海市,青浦区,青浦,qingpuqu,qingpu,200000,QPQ,local,1,1
12018,12,direct-12,310000,上海市,上海市,静安区,静安,jinganqu,jingan,200000,JAQ,local,1,1
12019,12,direct-12,310000,上海市,上海市,黄浦区,黄浦,huangpuqu,huangpu,200000,HPQ,local,1,1
14001,14,direct-14,500000,重庆市,重庆市,万州区,万州,wanzhouqu,wanzhou,404100,WZQ,local,1,1
14002,14,direct-14,500000,重庆市,重庆市,万盛区,万盛,wanshengqu,wansheng,404100,WSQ,local,0,0
14003,14,direct-14,500000,重庆市,重庆市,丰都县,丰都,fengdouxian,fengdou,404100,FDX,local,1,1
14004,14,direct-14,500000,重庆市,重庆市,九龙坡区,九龙坡,jiulongpoqu,jiulongpo,404100,JLPQ,local,1,1
14005,14,direct-14,500000,重庆市,重庆市,云阳县,云阳,yunyangxian,yunyang,404100,YYX,local,1,1
14006,14,direct-14,500000,重庆市,重庆市,北碚区,北碚,beibeiqu,beibei,404100,BQ,local,1,1
14007,14,direct-14,500000,重庆市,重庆市,南岸区,南岸,nananqu,nanan,404100,NAQ,local,1,1
14008,14,direct-14,500000,重庆市,重庆市,南川区,南川,nanchuanqu,nanchuan,404100,NCQ,local,1,1
14009,14,direct-14,500000,重庆市,重庆市,双桥区,双桥,shuangqiaoqu,shuangqiao,067000,SQQ,local,0,0
14010,14,direct-14,500000,重庆市,重庆市,合川区,合川,hechuanqu,hechuan,404100,HCQ,local,1,1
14011,14,direct-14,500000,重庆市,重庆市,垫江县,垫江,dianjiangxian,dianjiang,404100,DJX,local,1,1
14012,14,direct-14,500000,重庆市,重庆市,城口县,城口,chengkouxian,chengkou,404100,CKX,local,1,1
14013,14,direct-14,500000,重庆市,重庆市,大渡口区,大渡口,dadukouqu,dadukou,404100,DDKQ,local,1,1
14014,14,direct-14,500000,重庆市,重庆市,大足县,大足,dazuxian,dazu,404100,DZX,local,0,0
14015,14,direct-14,500000,重庆市,重庆市,奉节县,奉节,fengjiexian,fengjie,404100,FJX,local,1,1
14016,14,direct-14,500000,重庆市,重庆市,巫山县,巫山,wushanxian,wushan,404100,WSX,local,1,1
14017,14,direct-14,500000,重庆市,重庆市,巫溪县,巫溪,wuxixian,wuxi,404100,WXX,local,1,1
14018,14,direct-14,500000,重庆市,重庆市,巴南区,巴南,bananqu,banan,404100,BNQ,local,1,1
14019,14,direct-14,500000,重庆市,重庆市,开县,开,kaixian,kai,404100,KX,local,0,0
14020,14,direct-14,500000,重庆市,重庆市,彭水苗族土家族自治县,彭水苗族土家族,pengshuimiaozutujiazuzizhixian,pengshuimiaozutujiazu,404100,PSMZTJZZZX,local,1,1
14021,14,direct-14,500000,重庆市,重庆市,忠县,忠,zhongxian,zhong,404100,ZX,local,1,1
14022,14,direct-14,500000,重庆市,重庆市,梁平县,梁平,liangpingxian,liangping,404100,LPX,local,1,1
14023,14,direct-14,500000,重庆市,重庆市,武隆县,武隆,wulongxian,wulong,404100,WLX,local,1,1
14024,14,direct-14,500000,重庆市,重庆市,永川区,永川,yongchuanqu,yongchuan,404100,YCQ,local,1,1
14025,14,direct-14,500000,重庆市,重庆市,江北区,江北,jiangbeiqu,jiangbei,315000,JBQ,local,1,1
14026,14,direct-14,500000,重庆市,重庆市,江津区,江津,jiangjinqu,jiangjin,404100,JJQ,local,1,1
14027,14,direct-14,500000,重庆市,重庆市,沙坪坝区,沙坪坝,shapingbaqu,shapingba,404100,SPBQ,local,1,1
14028,14,direct-14,500000,重庆市,重庆市,涪陵区,涪陵,fulingqu,fuling,404100,FLQ,local,1,1
14029,14,direct-14,500000,重庆市,重庆市,渝中区,渝中,yuzhongqu,yuzhong,404100,YZQ,local,1,1
14030,14,direct-14,500000,重庆市,重庆市,渝北区,渝北,yubeiqu,yubei,404100,YBQ,local,1,1
14031,14,direct-14,500000,重庆市,重庆市,潼南县,潼南,tongnanxian,tongnan,404100,NX,local,0,0
14032,14,direct-14,500000,重庆市,重庆市,璧山县,璧山,bishanxian,bishan,404100,SX,local,0,0
14033,14,direct-14,500000,重庆市,重庆市,石柱土家族自治县,石柱土家族,shizhutujiazuzizhixian,shizhutujiazu,404100,SZTJZZZX,local,1,1
14034,14,direct-14,500000,重庆市,重庆市,秀山土家族苗族自治县,秀山土家族苗族,xiushantujiazumiaozuzizhixian,xiushantujiazumiaozu,404100,XSTJZMZZZX,local,1,1
14035,14,direct-14,500000,重庆市,重庆市,綦江县,綦江,qijiangxian,qijiang,404100,JX,local,0,0
14036,14,direct-14,500000,重庆市,重庆市,荣昌县,荣昌,rongchangxian,rongchang,404100,RCX,local,1,1
14037,14,direct-14,500000,重庆市,重庆市,酉阳土家族苗族自治县,酉阳土家族苗族,youyangtujiazumiaozuzizhixian,youyangtujiazumiaozu,404100,YYTJZMZZZX,local,1,1
14038,14,direct-14,500000,重庆市,重庆市,铜梁县,铜梁,tongliangxian,tongliang,404100,TLX,local,0,0
14039,14,direct-14,500000,重庆市,重庆市,长寿区,长寿,changshouqu,changshou,404100,CSQ,local,1,1
14040,14,direct-14,500000,重庆市,重庆市,黔江区,黔江,qianjiangqu,qianjiang,404100,QJQ,local,1,1
32001,32,direct-32,120000,天津市,天津市,东丽区,东丽,dongliqu,dongli,300000,DLQ,local,1,1
32002,32,direct-32,120000,天津市,天津市,北辰区,北辰,beichenqu,beichen,300000,BCQ,local,1,1
32003,32,direct-32,120000,天津市,天津市,南开区,南开,nankaiqu,nankai,300000,NKQ,local,1,1
32004,32,direct-32,120000,天津市,天津市,和平区,和平,hepingqu,heping,300000,HPQ,local,1,1
32005,32,direct-32,120000,天津市,天津市,塘沽区,塘沽,tangguqu,tanggu,300000,TGQ,local,0,0
32006,32,direct-32,120000,天津市,天津市,大港区,大港,dagangqu,dagang,300000,DGQ,local,0,0
32007,32,direct-32,120000,天津市,天津市,宁河县,宁河,ninghexian,ninghe,300000,NHX,local,0,0
32008,32,direct-32,120000,天津市,天津市,宝坻区,宝坻,baodiqu,baodi,300000,BQ,local,1,1
32009,32,direct-32,120000,天津市,天津市,武清区,武清,wuqingqu,wuqing,300000,WQQ,local,1,1
32010,32,direct-32,120000,天津市,天津市,汉沽区,汉沽,hanguqu,hangu,300000,HGQ,local,0,0
32011,32,direct-32,120000,天津市,天津市,河东区,河东,hedongqu,hedong,300000,HDQ,local,1,1
32012,32,direct-32,120000,天津市,天津市,河北区,河北,hebeiqu,hebei,300000,HBQ,local,1,1
32013,32,direct-32,120000,天津市,天津市,河西区,河西,hexiqu,hexi,300000,HXQ,local,1,1
32014,32,direct-32,120000,天津市,天津市,津南区,津南,jinnanqu,jinnan,300000,JNQ,local,1,1
32015,32,direct-32,120000,天津市,天津市,滨海新区,滨海,binhaixinqu,binhai,300000,BHXQ,local,1,1
32016,32,direct-32,120000,天津市,天津市,红桥区,红桥,hongqiaoqu,hongqiao,300000,HQQ,local,1,1
32017,32,direct-32,120000,天津市,天津市,蓟县,蓟,jixian,ji,300000,JX,local,0,0
32018,32,direct-32,120000,天津市,天津市,西青区,西青,xiqingqu,xiqing,300000,XQQ,local,1,1
32019,32,direct-32,120000,天津市,天津市,静海县,静海,jinghaixian,jinghai,300000,JHX,local,0,0
41016,11,direct-11,110000,北京市,北京市,房山区,房山,fangshanqu,fangshan,100000,FSQ,local,1,1
4000101,40,40001,530000,云南省,临沧市,临沧县,临沧,lincangxian,lincang,727100,LCX,local_county,0,0
4000102,40,40001,530000,云南省,临沧市,临翔区,临翔,linxiangqu,linxiang,677000,LXQ,local_county,1,1
4000103,40,40001,530000,云南省,临沧市,云县,云,yunxian,yun,675800,YX,local_county,1,1
4000104,40,40001,530000,云南省,临沧市,凤庆县,凤庆,fengqingxian,fengqing,675900,FQX,local_county,1,1
4000105,40,40001,530000,云南省,临沧市,双江拉祜族佤族布朗族,双江拉祜族佤族布朗族,shuangjianglahuzuwazubulangzu,shuangjianglahuzuwazubulangzu,675900,SJLZZBLZ,local_county,1,1
4000106,40,40001,530000,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,双江拉祜族佤族布朗族傣族,shuangjianglahuzuwazubulangzudaizuzizhixian,shuangjianglahuzuwazubulangzudaizu,677300,SJLZZBLZDZ,local_county,1,1
4000107,40,40001,530000,云南省,临沧市,永德县,永德,yongdexian,yongde,677600,YDX,local_county,1,1
4000108,40,40001,530000,云南省,临沧市,沧源佤族自治县,沧源佤族,cangyuanwazuzizhixian,cangyuanwazu,677400,CYZZZX,local_county,1,1
4000109,40,40001,530000,云南省,临沧市,耿马傣族佤族自治县,耿马傣族佤族,gengmadaizuwazuzizhixian,gengmadaizuwazu,677500,GMDZZZZX,local_county,1,1
4000110,40,40001,530000,云南省,临沧市,镇康县,镇康,zhenkangxian,zhenkang,677700,ZKX,local_county,1,1
4000201,40,40002,530000,云南省,丽江市,华坪县,华坪,huapingxian,huaping,674800,HPX,local_county,1,1
4000202,40,40002,530000,云南省,丽江市,古城区,古城,guchengqu,gucheng,674100,GCQ,local_county,1,1
4000203,40,40002,530000,云南省,丽江市,宁蒗彝族自治县,宁蒗彝族,ninglangyizuzizhixian,ninglangyizu,674300,NYZZZX,local_county,1,1
4000204,40,40002,530000,云南省,丽江市,永胜县,永胜,yongshengxian,yongsheng,674200,YSX,local_county,1,1
4000205,40,40002,530000,云南省,丽江市,玉龙纳西族自治县,玉龙纳西族,yulongnaxizuzizhixian,yulongnaxizu,674100,YLNXZZZX,local_county,1,1
4000301,40,40003,530000,云南省,保山市,施甸县,施甸,shidianxian,shidian,678200,SDX,local_county,1,1
4000302,40,40003,530000,云南省,保山市,昌宁县,昌宁,changningxian,changning,678100,CNX,local_county,1,1
4000303,40,40003,530000,云南省,保山市,腾冲县,腾冲,tengchongxian,tengchong,679100,TCX,local_county,1,1
4000304,40,40003,530000,云南省,保山市,隆阳区,隆阳,longyangqu,longyang,678000,LYQ,local_county,1,1
4000305,40,40003,530000,云南省,保山市,龙陵县,龙陵,longlingxian,longling,678300,LLX,local_county,1,1
4000401,40,40004,530000,云南省,大理白族自治州,云龙县,云龙,yunlongxian,yunlong,672700,YLX,local_county,1,1
4000402,40,40004,530000,云南省,大理白族自治州,剑川县,剑川,jianchuanxian,jianchuan,671300,JCX,local_county,1,1
4000403,40,40004,530000,云南省,大理白族自治州,南涧彝族自治县,南涧彝族,nanjianyizuzizhixian,nanjianyizu,675700,NJYZZZX,local_county,1,1
4000404,40,40004,530000,云南省,大理白族自治州,大理市,大理,dalishi,dali,671000,DLS,local_county,1,1
4000405,40,40004,530000,云南省,大理白族自治州,宾川县,宾川,binchuanxian,binchuan,671600,BCX,local_county,1,1
4000406,40,40004,530000,云南省,大理白族自治州,巍山彝族回族自治县,巍山彝族回族,weishanyizuhuizuzizhixian,weishanyizuhuizu,672400,SYZHZZZX,local_county,1,1
4000407,40,40004,530000,云南省,大理白族自治州,弥渡县,弥渡,miduxian,midu,675600,MDX,local_county,1,1
4000408,40,40004,530000,云南省,大理白族自治州,永平县,永平,yongpingxian,yongping,672600,YPX,local_county,1,1
4000409,40,40004,530000,云南省,大理白族自治州,洱源县,洱源,eryuanxian,eryuan,671200,EYX,local_county,1,1
4000410,40,40004,530000,云南省,大理白族自治州,漾濞彝族自治县,漾濞彝族,yangbiyizuzizhixian,yangbiyizu,672500,YYZZZX,local_county,1,1
4000411,40,40004,530000,云南省,大理白族自治州,祥云县,祥云,xiangyunxian,xiangyun,672100,XYX,local_county,1,1
4000412,40,40004,530000,云南省,大理白族自治州,鹤庆县,鹤庆,heqingxian,heqing,671500,HQX,local_county,1,1
4000501,40,40005,530000,云南省,德宏傣族景颇族自治州,梁河县,梁河,lianghexian,lianghe,679200,LHX,local_county,1,1
4000502,40,40005,530000,云南省,德宏傣族景颇族自治州,潞西市,潞西,luxishi,luxi,678400,LXS,local_county,0,0
4000503,40,40005,530000,云南省,德宏傣族景颇族自治州,瑞丽市,瑞丽,ruilishi,ruili,678600,RLS,local_county,1,1
4000504,40,40005,530000,云南省,德宏傣族景颇族自治州,盈江县,盈江,yingjiangxian,yingjiang,679300,YJX,local_county,1,1
4000505,40,40005,530000,云南省,德宏傣族景颇族自治州,芒市,芒,mangshi,mang,679300,MS,local_county,1,1
4000506,40,40005,530000,云南省,德宏傣族景颇族自治州,陇川县,陇川,longchuanxian,longchuan,678700,CX,local_county,1,1
4000601,40,40006,530000,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,兰坪白族普米族,lanpingbaizupumizuzizhixian,lanpingbaizupumizu,671400,LPBZPMZZZX,local_county,1,1
4000602,40,40006,530000,云南省,怒江傈僳族自治州,泸水县,泸水,lushuixian,lushui,673200,SX,local_county,0,0
4000603,40,40006,530000,云南省,怒江傈僳族自治州,福贡县,福贡,fugongxian,fugong,673400,FGX,local_county,1,1
4000604,40,40006,530000,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,贡山独龙族怒族,gongshandulongzunuzuzizhixian,gongshandulongzunuzu,673500,GSDLZNZZZX,local_county,1,1
4000701,40,40007,530000,云南省,文山壮族苗族自治州,丘北县,丘北,qiubeixian,qiubei,663200,QBX,local_county,1,1
4000702,40,40007,530000,云南省,文山壮族苗族自治州,富宁县,富宁,funingxian,funing,663400,FNX,local_county,1,1
4000703,40,40007,530000,云南省,文山壮族苗族自治州,广南县,广南,guangnanxian,guangnan,663300,GNX,local_county,1,1
4000704,40,40007,530000,云南省,文山壮族苗族自治州,文山县,文山,wenshanxian,wenshan,663000,WSX,local_county,0,0
4000705,40,40007,530000,云南省,文山壮族苗族自治州,砚山县,砚山,yanshanxian,yanshan,663100,YSX,local_county,1,1
4000706,40,40007,530000,云南省,文山壮族苗族自治州,西畴县,西畴,xichouxian,xichou,663500,XCX,local_county,1,1
4000707,40,40007,530000,云南省,文山壮族苗族自治州,马关县,马关,maguanxian,maguan,663700,MGX,local_county,1,1
4000708,40,40007,530000,云南省,文山壮族苗族自治州,麻栗坡县,麻栗坡,malipoxian,malipo,663600,MLPX,local_county,1,1
4000801,40,40008,530000,云南省,昆明市,东川区,东川,dongchuanqu,dongchuan,654100,DCQ,local_county,1,1
4000802,40,40008,530000,云南省,昆明市,五华区,五华,wuhuaqu,wuhua,650000,WHQ,local_county,1,1
4000803,40,40008,530000,云南省,昆明市,呈贡县,呈贡,chenggongxian,chenggong,650500,CGX,local_county,1,1
4000804,40,40008,530000,云南省,昆明市,安宁市,安宁,anningshi,anning,650300,ANS,local_county,1,1
4000805,40,40008,530000,云南省,昆明市,官渡区,官渡,guanduqu,guandu,650200,GDQ,local_county,1,1
4000806,40,40008,530000,云南省,昆明市,宜良县,宜良,yiliangxian,yiliang,652100,YLX,local_county,1,1
4000807,40,40008,530000,云南省,昆明市,富民县,富民,fuminxian,fumin,650400,FMX,local_county,1,1
4000808,40,40008,530000,云南省,昆明市,寻甸回族彝族自治县,寻甸回族彝族,xundianhuizuyizuzizhixian,xundianhuizuyizu,655200,XDHZYZZZX,local_county,1,1
4000809,40,40008,530000,云南省,昆明市,嵩明县,嵩明,songmingxian,songming,651700,MX,local_county,1,1
4000810,40,40008,530000,云南省,昆明市,晋宁县,晋宁,jinningxian,jinning,650600,JNX,local_county,1,1
4000811,40,40008,530000,云南省,昆明市,盘龙区,盘龙,panlongqu,panlong,650000,PLQ,local_county,1,1
4000812,40,40008,530000,云南省,昆明市,石林彝族自治县,石林彝族,shilinyizuzizhixian,shilinyizu,652200,SLYZZZX,local_county,1,1
4000813,40,40008,530000,云南省,昆明市,禄劝彝族苗族自治县,禄劝彝族苗族,luquanyizumiaozuzizhixian,luquanyizumiaozu,651500,LQYZMZZZX,local_county,1,1
4000814,40,40008,530000,云南省,昆明市,西山区,西山,xishanqu,xishan,650100,XSQ,local_county,1,1
4000901,40,40009,530000,云南省,昭通市,大关县,大关,daguanxian,daguan,657400,DGX,local_county,1,1
4000902,40,40009,530000,云南省,昭通市,威信县,威信,weixinxian,weixin,657900,WXX,local_county,1,1
4000903,40,40009,530000,云南省,昭通市,巧家县,巧家,qiaojiaxian,qiaojia,654600,QJX,local_county,1,1
4000904,40,40009,530000,云南省,昭通市,彝良县,彝良,yiliangxian,yiliang,657600,YLX,local_county,1,1
4000905,40,40009,530000,云南省,昭通市,昭阳区,昭阳,zhaoyangqu,zhaoyang,657000,ZYQ,local_county,1,1
4000906,40,40009,530000,云南省,昭通市,水富县,水富,shuifuxian,shuifu,657800,SFX,local_county,1,1
4000907,40,40009,530000,云南省,昭通市,永善县,永善,yongshanxian,yongshan,657300,YSX,local_county,1,1
4000908,40,40009,530000,云南省,昭通市,盐津县,盐津,yanjinxian,yanjin,657500,YJX,local_county,1,1
4000909,40,40009,530000,云南省,昭通市,绥江县,绥江,suijiangxian,suijiang,657700,SJX,local_county,1,1
4000910,40,40009,530000,云南省,昭通市,镇雄县,镇雄,zhenxiongxian,zhenxiong,657200,ZXX,local_county,1,1
4000911,40,40009,530000,云南省,昭通市,鲁甸县,鲁甸,ludianxian,ludian,657100,LDX,local_county,1,1
4001001,40,40010,530000,云南省,普洱市,墨江哈尼族自治县,墨江哈尼族,mojianghanizuzizhixian,mojianghanizu,654800,JHNZZZX,local_county,1,1
4001002,40,40010,530000,云南省,普洱市,孟连傣族拉祜族佤族自,孟连傣族拉祜族佤族自,mengliandaizulahuzuwazuzi,mengliandaizulahuzuwazuzi,654800,MLDZLZZZ,local_county,1,1
4001003,40,40010,530000,云南省,普洱市,孟连傣族拉祜族佤族自治县,孟连傣族拉祜族佤族,mengliandaizulahuzuwazuzizhixian,mengliandaizulahuzuwazu,665800,MLDZLZZZZX,local_county,1,1
4001004,40,40010,530000,云南省,普洱市,宁洱哈尼族彝族自治县,宁洱哈尼族彝族,ningerhanizuyizuzizhixian,ningerhanizuyizu,665100,NEHNZYZZZX,local_county,1,1
4001005,40,40010,530000,云南省,普洱市,思茅区,思茅,simaoqu,simao,665000,SQ,local_county,1,1
4001006,40,40010,530000,云南省,普洱市,普洱哈尼族彝族自治县,普洱哈尼族彝族,puerhanizuyizuzizhixian,puerhanizuyizu,665000,PEHNZYZZZX,local_county,1,1
4001007,40,40010,530000,云南省,普洱市,景东彝族自治县,景东彝族,jingdongyizuzizhixian,jingdongyizu,676200,JDYZZZX,local_county,1,1
4001008,40,40010,530000,云南省,普洱市,景谷傣族彝族自治县,景谷傣族彝族,jinggudaizuyizuzizhixian,jinggudaizuyizu,666400,JGDZYZZZX,local_county,1,1
4001009,40,40010,530000,云南省,普洱市,江城哈尼族彝族自治县,江城哈尼族彝族,jiangchenghanizuyizuzizhixian,jiangchenghanizuyizu,665900,JCHNZYZZZX,local_county,1,1
4001010,40,40010,530000,云南省,普洱市,澜沧拉祜族自治县,澜沧拉祜族,lancanglahuzuzizhixian,lancanglahuzu,665600,LCLZZZX,local_county,1,1
4001011,40,40010,530000,云南省,普洱市,西盟佤族自治县,西盟佤族,ximengwazuzizhixian,ximengwazu,665700,XMZZZX,local_county,1,1
4001012,40,40010,530000,云南省,普洱市,镇沅彝族哈尼族拉祜族,镇沅彝族哈尼族拉祜族,zhenyuanyizuhanizulahuzu,zhenyuanyizuhanizulahuzu,665700,ZYZHNZLZ,local_county,1,1
4001013,40,40010,530000,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,镇沅彝族哈尼族拉祜族,zhenyuanyizuhanizulahuzuzizhixian,zhenyuanyizuhanizulahuzu,666500,ZYZHNZLZZZ,local_county,1,1
4001101,40,40011,530000,云南省,曲靖市,会泽县,会泽,huizexian,huize,654200,HZX,local_county,1,1
4001102,40,40011,530000,云南省,曲靖市,宣威市,宣威,xuanweishi,xuanwei,655400,XWS,local_county,1,1
4001103,40,40011,530000,云南省,曲靖市,富源县,富源,fuyuanxian,fuyuan,655500,FYX,local_county,1,1
4001104,40,40011,530000,云南省,曲靖市,师宗县,师宗,shizongxian,shizong,655700,SZX,local_county,1,1
4001105,40,40011,530000,云南省,曲靖市,沾益县,沾益,zhanyixian,zhanyi,655500,ZYX,local_county,0,0
4001106,40,40011,530000,云南省,曲靖市,罗平县,罗平,luopingxian,luoping,655800,LPX,local_county,1,1
4001107,40,40011,530000,云南省,曲靖市,陆良县,陆良,luliangxian,luliang,655600,LLX,local_county,1,1
4001108,40,40011,530000,云南省,曲靖市,马龙县,马龙,malongxian,malong,655100,MLX,local_county,1,1
4001109,40,40011,530000,云南省,曲靖市,麒麟区,麒麟,qilinqu,qilin,655000,Q,local_county,1,1
4001201,40,40012,530000,云南省,楚雄彝族自治州,元谋县,元谋,yuanmouxian,yuanmou,651300,YMX,local_county,1,1
4001202,40,40012,530000,云南省,楚雄彝族自治州,南华县,南华,nanhuaxian,nanhua,675200,NHX,local_county,1,1
4001203,40,40012,530000,云南省,楚雄彝族自治州,双柏县,双柏,shuangbaixian,shuangbai,675100,SBX,local_county,1,1
4001204,40,40012,530000,云南省,楚雄彝族自治州,大姚县,大姚,dayaoxian,dayao,675400,DYX,local_county,1,1
4001205,40,40012,530000,云南省,楚雄彝族自治州,姚安县,姚安,yaoanxian,yaoan,675300,YAX,local_county,1,1
4001206,40,40012,530000,云南省,楚雄彝族自治州,楚雄市,楚雄,chuxiongshi,chuxiong,675000,CXS,local_county,1,1
4001207,40,40012,530000,云南省,楚雄彝族自治州,武定县,武定,wudingxian,wuding,651600,WDX,local_county,1,1
4001208,40,40012,530000,云南省,楚雄彝族自治州,永仁县,永仁,yongrenxian,yongren,651400,YRX,local_county,1,1
4001209,40,40012,530000,云南省,楚雄彝族自治州,牟定县,牟定,moudingxian,mouding,675500,MDX,local_county,1,1
4001210,40,40012,530000,云南省,楚雄彝族自治州,禄丰县,禄丰,lufengxian,lufeng,651200,LFX,local_county,1,1
4001301,40,40013,530000,云南省,玉溪市,元江哈尼族彝族傣族自治县,元江哈尼族彝族傣族,yuanjianghanizuyizudaizuzizhixian,yuanjianghanizuyizudaizu,653300,YJHNZYZDZZ,local_county,1,1
4001302,40,40013,530000,云南省,玉溪市,华宁县,华宁,huaningxian,huaning,652800,HNX,local_county,1,1
4001303,40,40013,530000,云南省,玉溪市,峨山彝族自治县,峨山彝族,eshanyizuzizhixian,eshanyizu,653200,ESYZZZX,local_county,1,1
4001304,40,40013,530000,云南省,玉溪市,新平彝族傣族自治县,新平彝族傣族,xinpingyizudaizuzizhixian,xinpingyizudaizu,653400,XPYZDZZZX,local_county,1,1
4001305,40,40013,530000,云南省,玉溪市,易门县,易门,yimenxian,yimen,651100,YMX,local_county,1,1
4001306,40,40013,530000,云南省,玉溪市,江川县,江川,jiangchuanxian,jiangchuan,652600,JCX,local_county,0,0
4001307,40,40013,530000,云南省,玉溪市,澄江县,澄江,chengjiangxian,chengjiang,652500,CJX,local_county,1,1
4001308,40,40013,530000,云南省,玉溪市,红塔区,红塔,hongtaqu,hongta,653100,HTQ,local_county,1,1
4001309,40,40013,530000,云南省,玉溪市,通海县,通海,tonghaixian,tonghai,652700,THX,local_county,1,1
4001401,40,40014,530000,云南省,红河哈尼族彝族自治州,个旧市,个旧,gejiushi,gejiu,661000,GJS,local_county,1,1
4001402,40,40014,530000,云南省,红河哈尼族彝族自治州,元阳县,元阳,yuanyangxian,yuanyang,662400,YYX,local_county,1,1
4001403,40,40014,530000,云南省,红河哈尼族彝族自治州,屏边苗族自治县,屏边苗族,pingbianmiaozuzizhixian,pingbianmiaozu,661200,PBMZZZX,local_county,1,1
4001404,40,40014,530000,云南省,红河哈尼族彝族自治州,建水县,建水,jianshuixian,jianshui,654300,JSX,local_county,1,1
4001405,40,40014,530000,云南省,红河哈尼族彝族自治州,开远市,开远,kaiyuanshi,kaiyuan,661600,KYS,local_county,1,1
4001406,40,40014,530000,云南省,红河哈尼族彝族自治州,弥勒县,弥勒,milexian,mile,652300,MLX,local_county,0,0
4001407,40,40014,530000,云南省,红河哈尼族彝族自治州,河口瑶族自治县,河口瑶族,hekouyaozuzizhixian,hekouyaozu,661300,HKYZZZX,local_county,1,1
